0,1,2
20190112,0.5,10.0
20190108,1.0,10.0
20190106,1.0,6.0
20190102,1.0,9.0
20190101,0.5,10.0
20181230,1.0,9.0
20181227,0.0,7.0
20181226,1.0,9.0
20181224,0.0,10.0
20181223,0.0,1.0
20181222,1.0,10.0
20181210,1.0,4.0
20181206,1.0,10.0
20181204,0.0,7.0
20181203,0.5,10.0
20181128,0.5,7.0
20181125,0.0,5.0
20181124,1.0,1.0
20181119,1.0,10.0
20181118,0.75,8.5
20181114,0.5,10.0
20181111,0.25,4.5
20181108,0.0,6.0
20181106,0.75,7.5
20181105,0.5,5.5
20181023,1.0,9.5
20181022,1.0,10.0
20181018,1.0,10.0
20181015,0.5,8.5
20181011,1.0,9.0
20181009,1.0,10.0
20181003,0.8333333333333334,9.666666666666666
20180923,0.75,7.5
20180921,0.0,1.0
20180918,0.5,9.0
20180917,0.5,5.5
20180916,0.0,6.0
20180915,0.5,3.5
20180912,0.5,2.0
20180909,1.0,10.0
20180908,1.0,10.0
20180906,1.0,10.0
20180828,0.375,5.0
20180824,0.0,9.0
20180821,0.0,7.0
20180820,0.0,8.0
20180819,1.0,10.0
20180818,1.0,5.5
20180817,0.0,3.0
20180816,0.0,10.0
20180815,1.0,9.0
20180814,0.0,1.0
20180812,0.75,10.0
20180811,0.0,3.0
20180808,1.0,10.0
20180806,0.0,5.666666666666667
20180805,0.0,4.0
20180804,1.0,9.0
20180803,0.5,5.0
20180801,1.0,8.0
20180731,0.0,8.0
20180730,0.0,8.0
20180728,0.75,6.0
20180724,0.0,8.0
20180722,1.0,10.0
20180721,0.4,3.4
20180715,1.0,10.0
20180707,0.5,8.5
20180702,0.5,6.0
20180701,0.6666666666666666,5.333333333333333
20180630,0.75,8.5
20180624,0.5,6.4
20180622,1.0,10.0
20180620,0.0,5.0
20180619,0.5,8.0
20180618,1.0,8.0
20180614,0.0,1.0
20180613,1.0,7.0
20180609,0.0,6.0
20180606,0.75,10.0
20180603,0.0,7.0
20180602,0.375,6.5
20180530,1.0,10.0
20180528,0.5,8.0
20180525,0.5,8.0
20180522,1.0,10.0
20180521,0.5,9.0
20180520,1.0,6.0
20180519,0.5,9.0
20180518,0.0,6.0
20180513,0.5,8.0
20180512,0.5,6.0
20180509,0.5,10.0
20180508,1.0,10.0
