0,1,2,3
20190106,1.0,10.0,1
20190105,0.5,7.0,1
20190104,0.5,10.0,1
20190102,0.5,6.0,1
20181231,0.5,4.0,1
20181229,1.0,10.0,1
20181219,0.5,8.0,1
20181202,0.0,6.0,1
20181201,0.5,10.0,1
20181130,1.0,10.0,1
20181125,0.0,10.0,1
20181124,0.5,8.0,1
20181117,0.0,7.0,1
20181112,0.5,10.0,1
20181105,1.0,10.0,1
20181101,0.0,6.0,1
20181027,0.0,6.0,1
20181023,0.0,3.0,1
20181019,0.5,8.0,1
20181014,0.0,1.0,1
20181002,0.0,6.0,1
20181001,0.0,7.0,1
20180921,0.5,10.0,1
20180918,1.0,10.0,1
20180917,0.0,1.0,1
20180913,0.5,10.0,1
20180907,0.0,2.0,1
20180905,0.25,4.5,2
20180828,0.0,5.0,1
20180827,0.5,9.0,1
20180824,1.0,10.0,1
20180819,0.0,7.0,1
20180813,1.0,5.0,1
20180808,1.0,10.0,1
20180807,1.0,8.0,1
20180806,0.0,2.0,1
20180804,0.0,7.0,1
20180731,0.5,8.0,1
20180722,0.5,3.0,2
20180720,1.0,10.0,2
20180716,1.0,7.0,1
20180714,0.0,10.0,1
20180618,0.5,8.0,1
20180617,0.0,6.0,1
20180531,1.0,10.0,1
20180530,1.0,10.0,1
20180512,0.25,8.0,2
20180424,1.0,6.0,1
20180420,1.0,8.0,1
20180413,0.5,5.0,2
20180411,0.5,10.0,1
20180409,0.0,1.0,1
20180408,0.5,9.5,2
20180407,0.0,10.0,1
20180329,0.5,10.0,1
20180321,1.0,1.0,1
20180320,0.5,10.0,1
20180317,0.0,10.0,1
20180316,0.5,10.0,1
20180312,1.0,6.0,1
20180311,0.0,10.0,1
20180310,0.5,8.0,1
20180308,0.25,5.0,2
20180228,0.0,5.0,1
20180225,0.0,2.0,1
20180223,0.0,3.0,1
20180220,0.5,5.0,2
20180219,0.0,2.0,1
20180218,0.0,1.0,1
20180217,0.0,2.6666666666666665,3
20180215,0.5,10.0,1
20180211,0.5,7.0,1
20180208,0.0,5.0,1
20180206,0.0,1.0,1
20180205,0.5,5.5,2
20180203,1.0,10.0,2
20180201,0.0,4.0,1
20180131,1.0,8.0,1
20180128,1.0,10.0,1
20180126,0.5,8.0,1
20180125,0.0,5.0,1
20180123,0.0,6.0,1
20180122,0.0,4.5,2
20180121,0.5,10.0,2
20180119,0.0,4.0,2
20180118,0.5,6.5,4
20180117,0.0,1.0,1
20180116,0.5,9.5,2
20180115,0.0,1.0,1
20180114,0.5,5.0,2
20180113,0.25,5.333333333333333,6
20180112,1.0,6.0,1
20180111,0.5,3.6666666666666665,3
20180110,0.125,5.0,4
20180109,0.25,6.0,4
20180108,0.4,4.6,5
20180107,0.5555555555555556,7.222222222222222,9
20180106,0.25,4.5,8
20180105,0.3333333333333333,6.333333333333333,3
20180104,0.3,5.2,5
20180103,0.25,6.0,4
20180102,0.625,9.0,4
20180101,0.0,5.0,2
20171231,0.875,8.25,4
20171230,0.5,6.285714285714286,7
20171229,0.5,7.2,5
20171228,0.75,7.0,4
20171227,0.625,5.75,4
20171226,0.9,8.6,5
20171225,0.5555555555555556,6.888888888888889,9
20171224,0.4444444444444444,6.777777777777778,9
20171223,0.75,9.25,4
20171222,0.4,7.0,5
20171221,0.6,8.4,5
20171220,0.5,9.0,5
20171219,1.0,10.0,2
20171218,0.5714285714285714,6.142857142857143,7
20171217,0.7777777777777778,9.11111111111111,9
20171216,0.5,6.5,6
20171215,0.625,8.25,8
20171214,0.75,9.0,12
20171213,0.7692307692307693,8.615384615384615,13
20171212,0.5,8.5,12
20171211,0.6923076923076923,8.384615384615385,13
20171210,0.4722222222222222,7.333333333333333,18
20171209,0.5,7.657894736842105,38
20171208,0.4423076923076923,7.269230769230769,26
20171207,0.6145833333333334,8.791666666666666,48
