0,1,2,3
20190113,1.0,10.0,1
20190112,1.0,9.666666666666666,3
20190111,1.0,10.0,1
20190110,1.0,9.666666666666666,3
20190109,0.25,6.0,2
20190108,1.0,10.0,1
20190106,0.75,5.5,2
20190104,1.0,10.0,1
20190102,0.6666666666666666,7.0,3
20190101,0.5,6.0,2
20181231,1.0,10.0,1
20181230,0.7222222222222222,7.555555555555555,9
20181228,0.7,6.6,5
20181227,0.5,7.666666666666667,6
20181226,0.9166666666666666,9.333333333333334,6
20181225,0.8214285714285714,9.142857142857142,14
20181224,0.825,8.65,20
20181223,0.75,6.833333333333333,6
20181222,0.5,10.0,2
20181221,0.5,6.0,1
20181220,1.0,5.5,2
20181219,1.0,10.0,2
20181218,1.0,10.0,3
20181217,1.0,10.0,1
20181216,0.6666666666666666,7.666666666666667,3
20181215,0.6666666666666666,7.0,3
20181214,0.3333333333333333,7.333333333333333,3
20181213,1.0,10.0,1
20181212,1.0,10.0,1
20181211,0.9,8.4,5
20181210,1.0,10.0,1
20181209,0.6666666666666666,6.333333333333333,3
20181208,0.75,9.0,2
20181206,0.75,10.0,2
20181205,0.5,10.0,1
20181204,1.0,10.0,3
20181202,1.0,10.0,1
20181201,1.0,10.0,4
20181129,0.25,7.5,2
20181128,0.75,7.75,4
20181127,1.0,10.0,1
20181125,0.5,10.0,4
20181124,1.0,10.0,2
20181123,0.75,9.0,2
20181122,0.5,9.0,2
20181121,0.75,10.0,2
20181120,0.5,5.5,2
20181119,0.5,5.0,1
20181118,0.875,9.5,4
20181117,0.5,8.0,5
20181116,1.0,9.0,5
20181115,1.0,9.0,2
20181114,0.5,6.5,2
20181113,0.5,9.0,1
20181112,0.6666666666666666,10.0,3
20181111,0.5,5.5,2
20181110,0.625,7.5,4
20181107,1.0,10.0,1
20181106,1.0,10.0,1
20181105,0.5,10.0,2
20181104,0.9,9.8,5
20181103,0.5,8.0,1
20181101,0.75,9.5,2
20181031,0.75,9.75,4
20181030,1.0,10.0,3
20181029,1.0,10.0,2
20181028,1.0,10.0,2
20181027,0.6666666666666666,8.333333333333334,3
20181026,0.75,7.333333333333333,6
20181025,1.0,10.0,1
20181024,1.0,10.0,1
20181023,0.7272727272727273,9.181818181818182,11
20181022,0.6666666666666666,8.5,6
20181021,0.5,10.0,2
20181019,0.8333333333333334,10.0,3
20181018,0.8333333333333334,10.0,3
20181016,0.375,8.0,4
20181015,1.0,10.0,1
20181014,1.0,9.5,2
20181013,1.0,10.0,1
20181012,1.0,9.666666666666666,3
20181011,0.0,1.0,1
20181010,1.0,9.666666666666666,3
20181009,1.0,1.0,1
20181008,0.6666666666666666,5.0,3
20181007,0.625,8.0,4
20181006,0.8461538461538461,8.692307692307692,13
20181005,0.3333333333333333,5.333333333333333,3
20181003,0.75,10.0,2
20181002,0.25,3.75,4
