0,1,2
20190107,1.0,10.0
20181214,0.4230769230769231,6.0
20181207,1.0,10.0
20181113,0.0,8.0
20181019,0.0,1.0
20181007,0.0,1.0
20181005,0.0,1.0
20181003,0.0,6.0
20180926,1.0,8.0
20180918,0.0,5.0
20180917,1.0,7.0
20180916,1.0,8.0
20180810,0.0,1.0
20180726,1.0,10.0
20180719,0.0,5.0
20180710,0.0,1.0
20180625,1.0,8.0
20180530,1.0,6.0
20180528,1.0,10.0
20180520,0.0,4.0
20180516,0.5,6.0
20180414,0.0,1.0
20180405,0.5,5.5
20180401,0.0,1.0
20180224,0.0,10.0
20180218,1.0,10.0
20180217,0.0,6.0
20180212,1.0,7.333333333333333
20180211,0.5,9.0
20180209,0.0,2.0
20180208,0.5,5.0
20180205,1.0,8.0
20180128,0.625,6.75
20180126,0.0,2.0
20180122,0.0,4.0
20180121,0.5,7.0
20180120,0.25,5.0
20180114,0.0,1.0
20180112,1.0,6.0
20180109,1.0,8.0
20180107,0.0,2.0
20180106,0.0,7.0
20180102,0.0,5.333333333333333
20180101,0.0,4.0
20171223,1.0,1.0
20171217,0.25,3.0
20171214,0.0,5.0
20171204,0.5,6.5
20171127,1.0,8.0
20171126,0.0,1.0
20171120,0.0,7.0
20171119,0.5,3.0
20171114,0.0,8.0
20171112,0.5,1.0
20171110,0.25,6.0
20171109,1.0,7.0
20171107,0.0,6.0
20171105,0.5,5.5
20171104,1.0,6.0
20171102,0.0,1.0
20171031,0.0,5.0
20171030,1.0,8.0
20171029,0.0,7.0
20171028,0.5,5.0
20171027,0.0,3.0
20171025,0.5,8.0
20171024,0.25,7.5
20171023,0.5,5.0
20171022,0.5,3.6666666666666665
20171021,0.3333333333333333,4.0
20171020,0.3333333333333333,4.0
20171019,0.5,4.666666666666667
20171018,0.3125,5.0
20171017,0.3333333333333333,5.666666666666667
20171016,0.4230769230769231,6.769230769230769
20171015,0.32142857142857145,4.642857142857143
20171014,0.8,8.2
20171013,0.375,4.5
20171012,0.0,7.0
20171009,0.5,4.0
20171001,0.5,8.0
20170928,0.5,10.0
20170908,1.0,8.0
20170827,0.5,7.0
20170823,0.0,5.0
20170821,0.0,4.0
20170819,0.5,6.0
20170818,0.0,4.0
20170812,0.0,4.0
20170811,1.0,8.0
20170810,0.5,6.0
20170809,1.0,8.0
20170808,0.6666666666666666,5.666666666666667
20170805,0.6666666666666666,5.666666666666667
20170804,1.0,8.5
20170803,0.875,8.5
20170802,0.875,8.75
20170801,0.2,4.6
20170731,0.5,8.0
20170730,0.0,6.5
20170729,0.25,8.25
20170728,0.65,7.9
20170727,0.7,6.4
20170726,0.5,6.0
20170725,0.5681818181818182,6.636363636363637
20170724,0.41935483870967744,5.161290322580645
20170723,0.6616541353383458,8.323308270676693
20170722,0.6677018633540373,8.366459627329192
20170721,0.6652173913043479,8.08695652173913
20170720,0.5089285714285714,6.607142857142857
