0,1,2
20190113,1.0,7.5
20190109,0.5,10.0
20190108,0.5,1.5
20190106,1.0,10.0
20190105,0.5,2.0
20181228,0.5,1.0
20181225,0.5,4.0
20181222,1.0,10.0
20181221,1.0,10.0
20181213,1.0,10.0
20181212,1.0,7.0
20181210,0.5,1.0
20181207,1.0,10.0
20181205,1.0,10.0
20181204,1.0,10.0
20181130,1.0,10.0
20181128,0.0,9.0
20181127,0.6666666666666666,7.0
20181125,0.25,1.0
20181120,1.0,10.0
20181116,1.0,1.0
20181113,0.0,1.0
20181112,0.0,1.0
20181108,0.5,10.0
20181107,1.0,10.0
20181104,1.0,10.0
20181031,1.0,10.0
20181022,1.0,10.0
20181018,0.5,10.0
20181017,0.5,10.0
20181010,0.5,9.0
20181004,0.0,1.0
20181003,0.5,10.0
20181001,1.0,10.0
20180930,0.0,1.0
20180929,1.0,10.0
20180927,0.5,10.0
20180925,0.75,9.0
20180923,1.0,7.0
20180922,1.0,10.0
20180917,0.0,1.0
20180914,0.5,1.0
20180904,0.5,10.0
20180831,1.0,10.0
20180825,0.3333333333333333,1.0
20180824,0.5,10.0
20180821,0.5,10.0
20180818,0.0,10.0
20180815,0.75,3.0
20180813,0.0,1.0
20180808,0.5,1.0
20180806,1.0,10.0
20180804,1.0,10.0
20180802,0.5,2.0
20180729,0.5,7.0
20180725,1.0,10.0
20180723,0.5,10.0
20180721,0.5,5.5
20180720,1.0,10.0
20180717,0.0,1.0
20180715,0.0,10.0
20180710,0.0,10.0
20180705,1.0,1.0
20180702,1.0,10.0
20180630,0.5,10.0
20180627,1.0,10.0
20180623,0.75,10.0
20180622,1.0,10.0
20180621,0.75,9.0
20180620,1.0,10.0
20180619,0.75,10.0
20180618,0.5,10.0
20180617,0.5,10.0
20180614,0.5,10.0
20180608,0.5,10.0
20180605,0.75,5.5
20180604,0.5,1.0
20180603,1.0,10.0
20180602,1.0,10.0
20180530,0.5,5.5
20180529,0.5,10.0
20180528,0.5,10.0
20180527,0.5,10.0
20180526,0.5,10.0
20180525,1.0,9.0
20180524,0.8333333333333334,10.0
20180523,0.5,10.0
20180522,1.0,10.0
20180518,0.0,10.0
20180517,1.0,10.0
20180516,0.5,7.0
20180510,1.0,10.0
20180508,1.0,10.0
20180507,1.0,10.0
20180501,0.75,10.0
20180430,1.0,10.0
20180429,0.5,10.0
20180428,1.0,10.0
20180425,1.0,10.0
20180422,0.5,10.0
20180419,0.3333333333333333,10.0
20180418,1.0,10.0
20180417,0.75,10.0
20180413,0.5,10.0
20180412,1.0,10.0
20180411,1.0,9.333333333333334
20180410,1.0,10.0
20180409,1.0,10.0
20180407,0.75,10.0
20180406,1.0,10.0
20180405,1.0,10.0
20180401,1.0,10.0
20180331,0.5,10.0
20180330,0.5,10.0
20180329,1.0,10.0
20180326,0.75,5.5
20180325,1.0,10.0
20180324,1.0,10.0
20180323,0.75,10.0
20180322,1.0,10.0
20180321,0.5,10.0
20180319,0.5,10.0
20180318,0.5,10.0
20180317,1.0,10.0
20180316,1.0,10.0
20180311,0.5,10.0
20180307,0.75,10.0
20180303,0.5,10.0
20180302,1.0,10.0
20180227,1.0,10.0
20180223,1.0,10.0
20180222,0.5,10.0
20180218,0.0,10.0
20180217,1.0,10.0
20180215,0.5,1.0
20180214,1.0,10.0
20180211,0.8333333333333334,7.0
20180210,0.5,10.0
20180209,0.75,8.5
20180208,0.5,10.0
20180206,0.75,10.0
20180130,0.0,10.0
20180126,1.0,10.0
20180124,1.0,10.0
20180123,0.5,7.0
20180122,0.75,10.0
20180121,1.0,10.0
20180119,1.0,10.0
20180117,1.0,10.0
20180116,0.5,10.0
20180115,0.5,10.0
20180114,0.75,10.0
20180113,0.75,5.5
20180112,1.0,9.0
20180111,0.0,10.0
20180110,0.75,5.5
20180109,1.0,6.0
20180108,1.0,9.0
20180107,0.5,10.0
20180105,1.0,10.0
20180104,0.25,10.0
20180102,1.0,10.0
20171231,0.75,5.5
20171230,1.0,10.0
20171229,0.75,10.0
20171228,0.25,7.75
20171227,1.0,10.0
20171225,0.5,1.0
20171224,1.0,10.0
20171222,0.0,10.0
20171221,1.0,10.0
20171220,1.0,6.0
20171219,0.0,1.0
20171217,1.0,10.0
20171215,0.0,2.0
20171214,1.0,10.0
20171213,1.0,10.0
20171211,1.0,10.0
20171210,1.0,1.0
20171209,0.5,3.6666666666666665
20171202,1.0,10.0
20171201,0.8333333333333334,7.0
20171127,0.5,10.0
20171126,0.5,1.0
20171125,0.8333333333333334,9.0
20171122,0.75,10.0
20171121,0.6666666666666666,10.0
20171120,1.0,9.333333333333334
20171119,0.3333333333333333,4.0
20171118,0.375,3.25
20171117,1.0,10.0
20171116,0.75,10.0
20171114,1.0,10.0
20171113,1.0,7.0
20171112,0.9,9.0
20171111,1.0,10.0
20171110,0.5,1.0
20171109,0.5,10.0
20171108,1.0,5.0
20171107,1.0,10.0
20171106,0.5,9.5
20171105,0.5,6.666666666666667
20171104,0.7,10.0
20171103,1.0,8.333333333333334
20171102,0.5,5.5
20171101,1.0,9.0
20171031,0.75,10.0
20171029,1.0,10.0
20171028,0.6666666666666666,6.0
20171027,1.0,10.0
20171026,0.9,8.2
20171025,0.75,7.25
20171024,0.7,8.2
20171023,0.75,7.5
20171022,0.4,8.2
20171021,0.6666666666666666,6.0
20171019,0.7,9.6
20171018,1.0,5.5
20171016,0.5,8.0
20171015,0.6666666666666666,10.0
20171014,0.75,9.75
20171013,1.0,10.0
20171012,1.0,10.0
20171011,1.0,10.0
20171010,0.6,8.7
20171009,0.9166666666666666,9.166666666666666
20171008,1.0,9.8
20171007,0.7,9.4
20171006,0.6111111111111112,8.222222222222221
20171005,1.0,8.5
20171004,0.9285714285714286,9.714285714285714
20171003,0.75,8.75
20171002,0.6428571428571429,10.0
20171001,1.0,10.0
20170930,0.9,8.2
20170929,0.875,7.75
20170928,0.75,8.5
20170927,0.8333333333333334,10.0
20170926,0.5,8.333333333333334
20170925,0.875,7.25
20170924,0.9166666666666666,8.5
20170923,0.875,9.5
20170922,0.75,9.0
20170921,1.0,10.0
20170920,0.75,9.5
20170919,0.5,10.0
20170918,0.875,10.0
20170917,0.7857142857142857,9.285714285714286
20170916,0.8636363636363636,8.363636363636363
20170915,0.8333333333333334,7.0
20170914,0.9166666666666666,9.833333333333334
20170913,0.6666666666666666,10.0
20170912,0.8333333333333334,9.333333333333334
20170911,0.75,9.5
20170910,0.8,9.6
20170909,0.6,9.2
20170908,0.7857142857142857,8.571428571428571
20170907,0.5,10.0
20170906,1.0,10.0
20170905,0.6666666666666666,7.0
20170904,0.9,10.0
20170903,1.0,10.0
20170902,0.7142857142857143,8.571428571428571
20170901,0.875,7.75
20170831,0.75,10.0
20170830,0.75,8.875
20170829,0.5833333333333334,7.833333333333333
20170828,0.8571428571428571,10.0
20170827,0.85,9.0
