0,1,2,3
20190111,0.0,1.0,2
20190110,0.0,4.0,2
20190109,0.75,6.0,2
20190108,0.75,8.0,2
20190106,0.125,5.25,4
20190105,0.5,1.0,1
20190102,0.0,1.0,1
20190101,0.125,3.5,4
20181231,0.0,1.0,1
20181230,0.5,5.5,4
20181229,0.25,3.0,2
20181227,0.5,3.5,2
20181225,0.0,5.0,1
20181223,0.5,6.0,2
20181218,0.0,1.0,1
20181217,0.0,1.0,1
20181216,0.5,2.0,1
20181212,0.0,1.0,1
20181210,0.0,1.5,2
20181207,0.0,6.0,1
20181206,0.0,1.0,1
20181202,0.0,2.0,1
20181128,0.75,6.5,2
20181127,0.0,1.0,1
20181122,0.5,10.0,1
20181119,0.5,1.3333333333333333,3
20181116,0.0,1.0,1
20181115,0.5,5.5,2
20181114,0.0,9.0,1
20181110,1.0,9.0,1
20181109,0.0,8.0,1
20181106,0.0,1.0,1
20181104,0.0,1.0,2
20181103,0.0,1.0,1
20181102,0.0,1.0,1
20181031,0.5,1.0,1
20181030,0.0,8.0,1
20181029,0.0,3.0,1
20181028,0.0,5.5,2
20181025,0.0,6.333333333333333,3
20181021,0.25,2.0,2
20181020,0.0,1.0,1
20181017,0.0,6.0,1
20181014,1.0,3.0,1
20181013,0.5,10.0,1
20181012,0.0,1.0,1
20181011,0.0,1.0,1
20181009,0.0,1.0,1
20181008,0.0,1.0,1
20181007,0.5,7.0,1
20181005,0.5,5.5,2
20181003,0.0,3.6666666666666665,3
20181002,0.0,1.0,1
20180930,0.5,10.0,1
20180929,1.0,6.0,1
20180928,0.0,10.0,1
20180927,0.0,1.5,2
20180924,0.0,2.5,2
20180922,0.0,1.0,1
20180921,0.0,1.0,1
20180920,0.5,5.0,1
20180919,0.25,1.0,2
20180918,0.0,1.0,2
20180917,0.0,6.5,2
20180912,0.0,2.0,1
20180911,0.16666666666666666,1.3333333333333333,3
20180910,1.0,10.0,1
20180909,0.0,1.0,1
20180907,0.0,3.0,1
20180906,0.0,1.0,1
20180903,0.0,5.0,1
20180831,0.0,1.0,1
20180830,0.5,4.0,1
20180828,0.25,1.5,2
20180824,0.0,1.5,2
20180822,0.16666666666666666,4.333333333333333,3
20180821,0.0,4.0,1
20180820,0.0,7.0,2
20180819,0.0,6.0,1
20180816,0.0,10.0,1
20180813,1.0,10.0,1
20180812,0.3333333333333333,4.333333333333333,3
20180811,0.0,1.0,2
20180810,1.0,8.0,1
20180808,0.0,3.0,1
20180805,0.0,1.0,1
20180802,0.0,1.0,1
20180801,1.0,10.0,1
20180731,0.0,1.0,1
20180729,0.3333333333333333,3.6666666666666665,3
20180728,0.0,1.5,2
20180725,0.0,1.0,1
20180723,0.0,3.0,1
20180720,0.5,7.0,2
20180718,0.5,1.0,1
20180717,0.5,1.0,1
20180716,0.0,1.0,1
20180714,0.0,4.0,1
20180713,0.3333333333333333,2.6666666666666665,3
20180711,0.0,4.0,1
20180706,1.0,7.0,1
20180704,0.0,8.0,1
20180703,0.0,1.0,1
20180702,0.0,4.0,1
20180701,0.0,1.0,2
20180626,0.5,1.0,1
20180625,1.0,10.0,1
20180623,0.25,3.0,2
20180622,0.0,1.0,1
20180621,0.5,8.0,1
20180620,1.0,10.0,1
20180619,0.0,10.0,1
20180618,0.0,1.0,1
20180617,1.0,8.0,1
20180616,0.5,5.0,2
20180615,0.3333333333333333,7.0,3
20180614,0.5,10.0,1
20180613,0.3333333333333333,4.333333333333333,3
20180612,0.25,6.0,4
20180611,0.0,1.0,1
20180610,0.5,5.0,2
20180609,0.25,1.75,4
20180608,0.0,5.0,2
20180607,0.08333333333333333,2.1666666666666665,6
20180606,0.5833333333333334,4.833333333333333,6
20180605,0.3,2.8,5
20180604,0.0,2.5,2
20180603,0.5,1.0,1
20180602,0.75,5.5,2
20180601,0.3333333333333333,4.333333333333333,3
20180531,0.21428571428571427,3.0,7
20180530,0.16666666666666666,2.5,12
20180529,0.3,6.2,5
20180528,0.25,3.75,4
20180527,0.5,5.333333333333333,3
20180526,0.16666666666666666,2.6666666666666665,3
20180525,0.4166666666666667,3.1666666666666665,6
20180524,0.0,4.333333333333333,3
20180523,0.16666666666666666,3.3333333333333335,3
20180522,0.5,6.0,3
20180521,0.3333333333333333,4.0,3
20180520,0.0,1.0,3
20180519,0.3333333333333333,4.0,3
20180518,0.5,3.3333333333333335,3
20180517,0.0,10.0,1
20180516,0.0,2.0,1
20180515,0.16666666666666666,1.6666666666666667,3
20180514,0.4,7.2,5
20180513,0.0,2.0,3
20180512,0.5,4.833333333333333,6
20180511,0.125,2.0,4
20180509,0.25,6.0,2
20180508,0.0,1.0,1
20180507,0.0,10.0,1
20180506,0.0,3.0,2
20180505,0.4166666666666667,5.166666666666667,6
20180503,0.5,5.5,2
20180502,0.125,4.25,4
20180501,0.5,4.2,5
20180430,0.5,4.5,2
20180429,0.5,5.2,5
20180428,0.3,3.0,5
20180427,0.4,7.0,5
20180426,0.5,7.75,4
20180425,0.5,5.666666666666667,3
20180424,0.0,1.0,1
20180423,0.0,6.0,6
20180420,1.0,8.0,1
20180419,0.16666666666666666,2.3333333333333335,6
20180418,0.0,1.0,1
20180417,0.3333333333333333,1.0,3
20180416,0.5,4.666666666666667,3
20180415,0.3,5.8,5
20180414,0.0,2.0,3
20180413,0.0,6.0,1
20180412,0.25,4.0,2
20180411,0.4,3.4,5
20180410,0.6666666666666666,7.666666666666667,3
20180409,0.1,5.0,5
20180408,0.6666666666666666,6.333333333333333,3
20180407,0.0,4.333333333333333,3
20180406,0.75,5.5,2
20180404,0.375,2.75,4
20180403,0.3333333333333333,5.333333333333333,3
20180402,0.4,2.2,5
20180401,0.4166666666666667,4.25,12
20180331,0.2777777777777778,3.7777777777777777,9
20180330,0.4,6.6,5
20180329,0.2,3.8,5
20180328,0.3,6.8,5
20180327,0.2857142857142857,2.5714285714285716,7
20180326,0.2857142857142857,3.4285714285714284,7
20180325,0.25,3.2142857142857144,14
20180324,0.4230769230769231,5.384615384615385,13
20180323,0.5,3.8,10
20180322,0.125,4.416666666666667,12
20180321,0.17857142857142858,4.428571428571429,14
20180320,0.23684210526315788,4.052631578947368,19
20180319,0.34210526315789475,5.684210526315789,19
20180318,0.2631578947368421,4.631578947368421,38
20180317,0.3333333333333333,4.145833333333333,48
20180316,0.32857142857142857,4.114285714285714,35
20180315,0.15714285714285714,3.0285714285714285,35
20180314,0.19444444444444445,3.2222222222222223,36
20180313,0.37037037037037035,5.407407407407407,54
20180312,0.11764705882352941,3.6470588235294117,17
20180311,0.3076923076923077,3.6153846153846154,13
20180310,0.25,3.5,2
20180309,1.0,9.5,2
20180308,0.5,3.0,1
20180307,0.0,1.0,1
20180306,0.8333333333333334,8.333333333333334,3
20180302,0.5,6.0,1
20180301,0.5,4.0,1
20180225,1.0,6.0,1
20180224,0.8333333333333334,5.666666666666667,3
20180223,0.5,5.5,2
20180222,1.0,8.0,1
20180221,1.0,8.0,1
20180220,0.0,8.0,1
20180218,0.2857142857142857,5.857142857142857,7
20180217,0.3333333333333333,5.0,3
20180216,0.5,8.0,2
20180215,0.5,6.5,2
20180214,0.25,5.5,2
20180212,0.5,7.0,3
20180211,0.5,1.0,1
20180210,0.5,1.0,2
20180209,0.25,5.0,2
20180208,0.25,5.5,2
20180207,1.0,1.0,1
20180205,0.4,4.8,5
20180204,0.2,4.8,5
20180203,0.5,6.5,4
20180202,0.5,1.0,1
20180201,0.5,8.0,2
20180131,0.0,5.0,1
20180130,0.0,4.0,2
20180129,0.25,2.0,2
20180128,0.4166666666666667,6.166666666666667,6
20180127,0.3333333333333333,4.666666666666667,3
20180126,0.3333333333333333,6.666666666666667,3
20180125,0.5833333333333334,5.666666666666667,6
20180124,0.2727272727272727,5.181818181818182,11
20180123,0.3333333333333333,7.0,3
20180122,0.9166666666666666,6.833333333333333,6
20180121,0.5714285714285714,6.857142857142857,7
20180120,0.4,6.2,10
20180119,0.375,5.25,4
20180118,0.5909090909090909,7.818181818181818,11
20180117,0.35714285714285715,5.714285714285714,7
20180116,0.5416666666666666,6.75,12
20180115,0.39285714285714285,6.0,14
20180114,0.5294117647058824,5.470588235294118,17
20180113,0.6904761904761905,8.238095238095237,21
20180112,0.65,7.55,20
20180111,0.6785714285714286,7.142857142857143,14
20180110,0.4230769230769231,7.076923076923077,13
20180109,0.5714285714285714,6.857142857142857,14
20180108,0.5961538461538461,7.153846153846154,26
20180107,0.609375,8.09375,32
20180106,0.6125,7.225,40
20180105,0.52,7.2,25
20180104,0.4523809523809524,6.857142857142857,21
20180103,0.4888888888888889,6.533333333333333,45
20180102,0.4431818181818182,5.7272727272727275,44
20180101,0.6041666666666666,6.645833333333333,48
20171231,0.42857142857142855,6.408163265306122,49
20171230,0.6176470588235294,7.176470588235294,51
20171229,0.525,6.083333333333333,60
20171228,0.4112903225806452,5.758064516129032,62
20171227,0.42168674698795183,6.445783132530121,83
20171226,0.47959183673469385,6.469387755102041,98
20171225,0.4785714285714286,6.1571428571428575,140
20171224,0.4968152866242038,6.369426751592357,157
20171223,0.488,6.536,125
20171222,0.46120689655172414,6.25,116
20171221,0.4186991869918699,6.495934959349594,123
20171220,0.47297297297297297,6.308108108108108,185
20171219,0.41810344827586204,5.806034482758621,232
20171218,0.42091836734693877,5.566326530612245,392
20171217,0.43986820428336076,6.037891268533772,607
20171216,0.506827731092437,7.0399159663865545,952
20171215,0.6270962047661077,8.105913503971756,1133
20171214,0.5774647887323944,8.133162612035852,781
