0,1,2
20190112,0.16666666666666666,5.0
20190111,1.0,8.0
20190109,0.0,1.0
20190104,0.5,10.0
20190103,0.0,4.0
20181231,0.5,8.5
20181230,0.0,1.0
20181229,0.75,3.5
20181225,1.0,8.0
20181223,1.0,8.0
20181219,0.5,6.333333333333333
20181217,0.75,6.0
20181215,0.0,10.0
20181213,1.0,10.0
20181211,1.0,6.0
20181205,0.0,10.0
20181202,0.5,5.0
20181201,0.0,8.0
20181130,0.0,5.0
20181126,0.0,1.0
20181125,0.5,7.0
20181118,0.0,7.0
20181110,0.0,4.0
20181109,0.25,2.5
20181108,0.5,9.0
20181106,0.0,1.0
20181103,1.0,10.0
20181031,0.25,4.0
20181030,0.0,4.0
20181029,0.0,6.0
20181027,0.0,1.0
20181024,0.0,4.0
20181020,0.75,8.0
20181019,1.0,10.0
20181018,0.0,2.0
20181013,0.0,1.0
20181012,0.5,10.0
20181011,0.0,3.0
20181010,0.75,5.5
20181009,0.5,7.5
20181007,0.0,5.0
20180928,0.0,4.0
20180927,1.0,5.0
20180926,0.0,6.0
20180925,0.5,7.5
20180918,0.5,7.0
20180916,0.16666666666666666,5.666666666666667
20180913,0.5,5.0
20180911,1.0,10.0
20180908,0.3333333333333333,6.333333333333333
20180906,1.0,10.0
20180905,0.0,8.0
20180901,1.0,8.0
20180830,0.0,2.0
20180829,0.5,2.0
20180828,0.5,9.0
20180827,1.0,4.0
20180826,0.8333333333333334,7.666666666666667
20180824,1.0,7.0
20180823,1.0,9.0
20180822,0.5,10.0
20180819,1.0,8.0
20180816,0.5,4.0
20180812,0.0,6.0
20180811,0.5,7.0
20180809,0.5,4.0
20180805,0.25,2.0
20180804,0.5,5.5
20180802,1.0,8.0
20180731,0.5,5.0
20180729,0.5,5.0
20180728,1.0,10.0
20180726,1.0,6.0
20180725,1.0,10.0
20180724,1.0,10.0
20180723,0.0,3.0
20180719,0.3333333333333333,5.0
20180718,0.75,9.0
20180717,1.0,10.0
20180715,1.0,10.0
20180712,0.0,6.0
20180711,1.0,8.0
20180710,0.75,7.5
20180709,0.0,4.0
20180708,1.0,9.5
20180706,0.5,9.0
20180704,0.5,8.0
20180703,0.5,8.5
20180702,0.0,3.0
20180628,0.5,8.5
20180627,1.0,6.0
20180625,0.0,1.0
20180623,1.0,10.0
20180622,1.0,5.0
20180621,1.0,8.0
20180615,0.5,7.5
20180614,0.0,2.0
20180611,1.0,10.0
20180610,0.5,3.0
20180609,1.0,10.0
20180606,0.5,8.5
20180602,0.5,7.0
20180531,1.0,10.0
20180528,0.5,6.0
20180527,1.0,9.5
20180526,1.0,8.0
20180524,0.5,3.0
20180522,0.0,2.0
20180521,0.75,9.0
20180520,0.0,7.0
20180519,0.25,3.5
20180518,1.0,8.0
20180517,0.6666666666666666,7.0
20180515,1.0,10.0
20180514,0.5,8.0
20180513,0.0,5.5
20180509,0.0,10.0
20180507,0.5,8.0
20180506,1.0,10.0
20180504,0.0,4.0
20180502,1.0,10.0
20180429,0.0,10.0
