0,1,2,3
20190113,0.0,8.0,1
20190111,0.5,10.0,1
20190109,0.25,1.0,2
20190105,0.5,9.5,2
20181227,0.5,3.0,1
20181223,0.5,2.5,2
20181221,0.5,1.0,1
20181220,0.5,9.0,1
20181216,0.5,6.0,1
20181215,0.0,2.0,1
20181214,0.0,2.0,1
20181213,0.3333333333333333,8.0,3
20181211,0.0,10.0,1
20181210,0.0,6.0,1
20181209,0.0,1.0,1
20181205,0.5,8.0,1
20181203,0.0,4.0,1
20181201,0.4,3.0,5
20181129,0.0,1.0,1
20181126,0.0,1.0,1
20181124,0.0,1.0,1
20181119,0.0,4.0,2
20181117,0.0,5.5,2
20181116,0.0,1.0,1
20181115,0.0,1.0,1
20181112,0.0,3.0,1
20181110,1.0,10.0,1
20181107,0.0,1.0,1
20181103,0.5,1.3333333333333333,3
20181030,0.5,1.0,1
20181029,0.18181818181818182,2.1818181818181817,11
20181026,1.0,1.0,1
20181025,0.25,5.0,2
20181024,0.3333333333333333,6.0,3
20181023,1.0,1.0,1
20181022,0.0,1.0,1
20181021,0.0,1.0,1
20181020,0.25,4.5,2
20181019,0.22727272727272727,4.0,11
20181018,0.0,4.5,2
20181017,0.0,5.0,1
20181015,0.5,9.0,1
20181014,0.5454545454545454,6.636363636363637,11
20181013,0.4166666666666667,6.166666666666667,6
20181012,1.0,10.0,1
20181011,0.0,1.0,1
20181009,0.0,1.0,1
20181008,0.5,6.333333333333333,3
20181007,0.0,6.0,1
20181006,0.5,4.75,4
20181004,1.0,10.0,1
20181003,0.5555555555555556,7.666666666666667,9
20181002,0.42105263157894735,6.842105263157895,19
20181001,0.3333333333333333,3.3333333333333335,3
20180930,0.25,1.0,2
20180929,0.3392857142857143,4.928571428571429,28
20180928,0.375,5.5,4
20180927,0.25,1.1666666666666667,6
20180926,0.39285714285714285,5.071428571428571,28
20180925,0.33064516129032256,5.354838709677419,62
20180924,0.3883248730964467,5.309644670050761,197
20180923,0.0,2.25,4
20180922,0.6666666666666666,7.333333333333333,3
20180921,0.3333333333333333,3.6666666666666665,3
20180920,0.0,1.0,1
20180919,0.0,1.0,1
20180918,0.0,1.0,1
20180917,0.5,6.0,1
20180914,0.3333333333333333,7.666666666666667,3
20180913,0.0,1.0,1
20180912,0.0,7.0,2
20180911,0.5,8.0,1
20180910,0.0,1.0,1
20180908,0.5,10.0,1
20180907,0.0,7.0,1
20180902,0.5,10.0,1
20180901,1.0,1.0,1
20180831,0.0,1.0,1
20180830,0.0,1.0,1
20180829,0.0,1.0,1
20180827,0.0,1.0,1
20180826,1.0,10.0,1
20180825,0.5,10.0,1
20180824,1.0,10.0,1
20180823,0.5,2.0,1
20180822,1.0,10.0,1
20180821,0.0,2.0,1
20180819,0.5,5.0,4
20180817,0.25,1.0,2
20180816,0.25,2.0,2
20180815,0.0,10.0,2
20180814,0.375,4.5,4
20180813,0.0,6.0,1
20180812,1.0,10.0,1
20180810,0.375,3.25,4
20180809,0.0,1.0,1
20180808,0.75,8.5,2
20180807,0.5,5.5,2
20180806,0.6666666666666666,4.0,3
20180804,0.0,2.75,4
20180803,0.0,7.5,2
20180802,0.0,3.0,2
20180801,0.3333333333333333,5.0,3
20180731,0.25,5.5,2
20180730,0.3333333333333333,4.0,3
20180729,0.25,2.5,2
20180728,0.0,1.0,1
20180727,0.5,10.0,1
20180726,1.0,10.0,1
20180725,0.5,10.0,1
20180724,0.5,1.0,1
20180723,0.0,5.5,2
20180722,0.0,2.0,1
20180720,0.5,6.666666666666667,3
20180719,0.5,4.5,2
20180717,0.25,2.5,2
20180716,0.0,10.0,1
20180715,0.0,1.0,1
20180714,0.0,4.0,1
20180713,0.75,6.0,2
20180710,0.0,4.0,1
20180709,0.16666666666666666,5.0,3
20180707,1.0,10.0,1
20180703,0.6666666666666666,7.0,3
20180702,0.5,10.0,1
20180701,0.3333333333333333,4.0,3
20180629,0.0,1.0,1
20180628,1.0,10.0,1
20180627,0.0,1.0,1
20180625,0.0,1.0,1
20180624,0.0,2.0,2
20180623,1.0,10.0,1
20180621,1.0,10.0,1
20180615,0.5,5.5,2
20180614,0.0,7.0,1
20180611,0.5,7.0,1
20180609,0.0,3.0,1
20180608,1.0,6.0,1
20180607,0.0,1.0,1
20180604,1.0,10.0,1
20180602,0.25,4.5,2
20180601,0.5,5.5,2
20180529,0.0,4.0,1
20180528,0.5,2.0,1
20180527,0.0,4.0,1
20180526,0.0,1.0,1
20180523,0.25,4.5,2
20180522,0.75,8.5,2
20180521,0.75,8.0,2
20180520,0.0,1.0,1
20180518,0.0,1.0,1
20180516,0.0,1.0,1
20180515,0.25,1.0,2
20180513,0.0,1.0,1
20180511,0.5,4.5,2
20180507,0.375,5.5,4
20180505,0.0,5.5,2
20180502,0.0,1.0,2
20180501,0.125,3.5,4
20180430,0.5,10.0,2
20180429,0.5,5.5,4
20180428,0.5,1.5,2
20180427,0.5,5.5,2
20180426,0.0,3.3333333333333335,3
20180425,0.16666666666666666,4.333333333333333,3
20180422,0.6666666666666666,6.333333333333333,3
20180421,0.5,9.5,2
20180420,0.5,10.0,1
20180414,0.3333333333333333,4.0,3
20180413,0.0,1.0,1
20180412,0.5,1.0,1
20180411,0.0,4.0,1
20180409,0.0,2.5,2
20180408,1.0,10.0,1
20180407,0.0,10.0,1
20180406,0.0,1.0,1
20180405,0.0,10.0,1
20180401,1.0,5.5,2
20180331,1.0,8.0,1
20180329,0.5,3.5,2
20180325,0.0,10.0,1
20180322,0.0,1.0,1
20180320,0.0,1.0,2
20180319,0.0,10.0,1
20180318,0.0,1.0,1
20180317,0.25,4.0,2
20180316,0.0,1.0,1
20180315,0.0,3.0,2
20180314,0.75,4.0,2
20180312,0.0,10.0,1
20180309,0.5,6.0,2
20180308,0.0,10.0,1
20180307,0.5,2.0,1
20180306,0.0,3.0,1
20180305,0.0,1.0,3
20180304,0.5,2.0,1
20180303,0.5,3.5,2
20180301,0.25,3.25,4
20180227,0.0,9.0,1
20180226,0.0,5.0,1
20180225,0.5,5.5,2
20180224,0.5,3.0,1
20180219,0.16666666666666666,5.333333333333333,3
20180218,0.75,4.5,2
20180217,0.0,1.0,1
20180215,1.0,1.0,1
20180214,0.5,6.0,1
20180211,0.0,5.5,2
20180210,0.5,6.0,3
20180208,1.0,10.0,1
20180206,0.0,1.0,2
20180205,0.0,4.0,1
20180204,0.3333333333333333,2.6666666666666665,3
20180203,0.25,4.5,4
20180202,0.16666666666666666,2.3333333333333335,3
20180201,0.5,1.0,2
20180131,0.3333333333333333,3.3333333333333335,3
20180130,0.16666666666666666,4.666666666666667,3
20180129,0.0,3.0,1
20180128,0.375,4.5,4
20180127,0.5,6.2,5
20180126,0.5,6.5,2
20180125,0.0,5.0,2
20180124,0.5,6.0,1
20180123,1.0,4.0,1
20180122,0.375,4.0,4
20180121,0.5,7.333333333333333,6
20180120,0.25,3.5,2
20180119,0.5,5.0,2
20180118,0.5555555555555556,5.333333333333333,9
20180117,0.9285714285714286,7.428571428571429,7
20180116,0.6428571428571429,8.142857142857142,7
20180115,0.4,6.7,10
20180114,0.8,7.9,10
20180113,0.6923076923076923,7.0,13
20180112,0.5555555555555556,6.333333333333333,9
20180111,0.5,6.555555555555555,9
20180110,0.5,8.2,5
20180109,0.4090909090909091,7.090909090909091,11
20180108,0.7307692307692307,8.307692307692308,13
20180107,0.6333333333333333,7.6,15
20180106,0.6,6.333333333333333,15
