0,1,2,3
20181006,1.0,10.0,1
20180928,1.0,10.0,1
20180811,1.0,7.0,1
20180805,0.0,2.0,1
20180415,1.0,8.0,1
20180331,0.5,9.0,1
20180318,1.0,10.0,1
20180122,1.0,10.0,1
20180113,1.0,10.0,1
20180108,1.0,9.0,1
20171230,1.0,10.0,1
20171223,1.0,9.0,1
20171222,1.0,10.0,1
20171218,1.0,10.0,1
20171216,1.0,10.0,1
20171214,1.0,6.0,1
20171208,1.0,9.0,3
20171207,0.0,6.0,1
20171206,1.0,9.5,2
20171205,1.0,10.0,2
20171204,0.8571428571428571,8.714285714285714,7
20171203,1.0,10.0,5
20171202,0.75,8.166666666666666,6
20171201,0.75,9.0,2
20171130,1.0,9.0,1
