0,1,2
20190113,0.0,1.0
20190112,1.0,10.0
20190111,1.0,10.0
20190108,1.0,10.0
20190107,0.5,9.5
20190106,1.0,10.0
20190105,1.0,10.0
20190104,1.0,10.0
20190102,0.0,9.0
20181230,1.0,9.0
20181229,1.0,10.0
20181226,0.25,4.5
20181224,1.0,9.5
20181217,1.0,9.0
20181216,0.0,2.0
20181215,0.5,7.0
20181214,1.0,10.0
20181212,0.5,5.5
20181209,0.5,6.0
20181207,0.0,8.0
20181204,1.0,10.0
20181203,0.5,10.0
20181201,1.0,9.5
20181130,1.0,10.0
20181129,0.75,10.0
20181128,1.0,10.0
20181127,1.0,10.0
20181125,1.0,10.0
20181124,1.0,10.0
20181119,0.8333333333333334,8.333333333333334
20181115,1.0,10.0
20181112,1.0,9.0
20181110,1.0,10.0
20181105,1.0,10.0
20181102,1.0,10.0
20181101,0.5,6.5
20181031,0.5,10.0
20181026,1.0,9.0
20181023,0.75,10.0
20181021,0.5,1.0
20181020,0.0,6.0
20181019,0.5,10.0
20181018,1.0,9.5
20181017,1.0,8.0
20181015,1.0,10.0
20181014,0.8333333333333334,9.666666666666666
20181013,0.75,10.0
20181012,1.0,9.5
20181011,0.5,10.0
20181010,0.75,10.0
20181009,0.5,8.5
20181008,0.5,1.0
20181007,0.9,10.0
20181006,1.0,10.0
20181005,1.0,10.0
20181003,0.5,10.0
20181002,0.0,1.0
20180930,1.0,10.0
20180928,0.75,10.0
20180924,0.75,10.0
20180923,1.0,9.5
20180922,1.0,8.0
20180920,1.0,10.0
20180918,0.75,10.0
20180916,0.5,9.0
20180914,1.0,8.0
20180909,0.75,8.5
20180907,0.75,8.5
20180906,0.5,10.0
20180903,1.0,6.0
20180829,1.0,10.0
20180828,1.0,6.0
20180826,0.0,4.0
20180824,0.5,9.2
20180822,1.0,10.0
20180821,1.0,10.0
20180819,1.0,10.0
20180818,1.0,9.0
20180816,1.0,8.0
20180815,1.0,10.0
20180813,1.0,7.0
20180812,1.0,8.0
20180811,0.5,10.0
20180807,1.0,9.0
20180806,0.0,5.0
20180803,0.75,7.5
20180802,1.0,10.0
20180731,1.0,10.0
20180730,1.0,10.0
20180729,0.5,9.0
20180728,1.0,10.0
20180727,0.5,9.0
20180725,1.0,10.0
20180723,0.5,10.0
20180722,1.0,10.0
20180721,1.0,8.0
20180719,0.75,10.0
20180718,1.0,10.0
20180717,1.0,9.0
20180716,1.0,10.0
20180715,1.0,9.5
20180714,1.0,10.0
20180713,1.0,10.0
20180711,1.0,9.0
20180709,1.0,10.0
20180708,1.0,10.0
20180706,1.0,10.0
20180703,0.5,10.0
20180702,0.5,1.0
20180629,1.0,10.0
20180626,1.0,10.0
20180624,1.0,10.0
20180622,1.0,10.0
20180621,0.3333333333333333,9.333333333333334
20180620,1.0,10.0
20180618,0.5,8.0
20180617,0.75,6.0
20180616,0.5,10.0
20180615,0.8333333333333334,9.0
20180612,1.0,10.0
20180611,1.0,10.0
20180609,1.0,10.0
20180608,1.0,10.0
20180607,1.0,9.5
20180606,0.875,10.0
20180604,0.5,10.0
20180603,0.6666666666666666,8.666666666666666
20180602,0.0,1.0
20180531,0.7777777777777778,9.333333333333334
20180530,0.5,10.0
20180529,0.875,9.75
20180528,0.6666666666666666,9.0
20180527,0.6875,8.625
20180525,0.5,9.0
20180524,1.0,10.0
20180523,0.4230769230769231,8.461538461538462
20180522,0.75,10.0
20180521,1.0,10.0
20180520,0.8,9.466666666666667
20180519,0.5714285714285714,7.571428571428571
20180517,1.0,6.0
20180516,1.0,10.0
20180515,1.0,10.0
20180514,0.75,9.5
20180512,1.0,10.0
20180511,1.0,10.0
20180510,1.0,10.0
20180509,0.8,10.0
20180508,0.78125,9.0625
20180507,1.0,10.0
20180506,0.25,5.0
20180505,0.4642857142857143,7.071428571428571
20180503,1.0,10.0
20180502,0.5,9.0
20180501,0.8333333333333334,7.0
20180430,0.0,7.0
20180429,0.75,9.5
20180428,1.0,10.0
20180427,1.0,10.0
20180426,0.8333333333333334,9.666666666666666
20180425,0.5,10.0
20180424,0.875,10.0
20180423,0.75,10.0
20180422,1.0,10.0
20180421,1.0,9.75
20180419,1.0,10.0
20180418,1.0,10.0
20180417,0.9,8.2
20180416,0.0,2.0
20180413,0.5,8.0
20180411,1.0,10.0
20180410,0.5,5.0
20180403,0.5,8.0
20180401,0.75,7.5
20180329,1.0,10.0
20180328,1.0,10.0
20180326,0.5,1.0
20180324,0.5,10.0
20180323,0.5,8.0
20180322,0.75,10.0
20180320,1.0,10.0
20180319,0.25,5.5
20180317,1.0,10.0
20180316,1.0,10.0
20180315,1.0,10.0
20180313,0.75,7.5
20180309,1.0,10.0
20180304,0.75,10.0
20180302,1.0,10.0
20180301,1.0,8.0
20180227,1.0,10.0
20180226,1.0,10.0
20180224,0.75,9.5
20180223,1.0,8.0
20180222,1.0,10.0
20180221,1.0,10.0
20180219,1.0,10.0
20180218,0.25,2.5
20180216,0.0,3.0
20180212,0.5,1.0
20180211,1.0,10.0
20180210,1.0,10.0
20180208,1.0,10.0
20180207,1.0,10.0
20180206,0.0,5.0
20180204,0.6666666666666666,7.333333333333333
20180202,0.5,5.333333333333333
20180130,0.5833333333333334,7.833333333333333
20180129,0.75,10.0
20180128,0.0,8.0
20180127,0.75,10.0
20180126,1.0,10.0
20180125,0.7857142857142857,9.142857142857142
20180124,0.875,6.75
20180123,0.5,9.0
20180122,1.0,9.666666666666666
20180121,1.0,10.0
20180120,0.8333333333333334,10.0
20180118,1.0,8.0
20180116,1.0,8.5
20180115,1.0,10.0
20180114,0.0,6.0
20180113,0.0,10.0
20180112,0.75,9.5
20180111,1.0,10.0
20180110,0.5,7.5
20180109,1.0,10.0
20180108,0.5,8.666666666666666
20180107,1.0,10.0
20180106,1.0,9.0
20180105,0.5833333333333334,7.5
20180104,0.0,10.0
20180103,0.9166666666666666,9.666666666666666
20180102,0.5,6.0
20180101,0.9,9.0
20171231,0.5,5.5
20171230,0.5,6.0
20171229,0.5,7.5
20171228,0.8333333333333334,9.666666666666666
20171227,0.23076923076923078,2.3846153846153846
20171226,1.0,8.5
20171225,1.0,8.333333333333334
20171224,1.0,10.0
20171223,0.6666666666666666,9.333333333333334
20171222,1.0,10.0
20171221,1.0,10.0
20171220,0.6666666666666666,7.0
20171218,1.0,8.0
20171217,1.0,9.0
20171216,0.6666666666666666,8.333333333333334
20171215,0.5,8.0
20171214,0.8333333333333334,9.333333333333334
20171213,0.5,10.0
20171211,0.8333333333333334,10.0
20171210,0.6666666666666666,7.333333333333333
20171209,1.0,10.0
20171208,1.0,10.0
20171207,0.6666666666666666,9.0
20171205,0.75,9.5
20171204,0.5,7.333333333333333
20171203,0.6666666666666666,7.0
20171202,0.75,10.0
20171201,0.5,7.0
20171130,0.5,8.666666666666666
20171127,0.5,8.0
20171126,1.0,10.0
20171125,1.0,9.5
20171124,0.6666666666666666,6.333333333333333
20171123,0.0,1.0
20171120,0.5,7.5
20171119,0.5,9.666666666666666
20171118,1.0,10.0
20171117,0.5,3.0
20171116,1.0,10.0
20171111,1.0,9.0
20171110,1.0,10.0
20171109,0.875,9.75
20171108,0.6666666666666666,8.0
20171107,0.46875,7.75
20171106,1.0,10.0
20171105,0.5,6.0
20171104,1.0,9.0
20171103,1.0,10.0
20171102,0.0,7.0
20171101,0.5,10.0
20171031,0.3333333333333333,8.333333333333334
20171030,1.0,9.0
20171029,0.625,8.25
20171028,1.0,10.0
20171027,0.5,6.5
20171026,0.75,10.0
20171023,0.5,10.0
20171022,0.8333333333333334,9.666666666666666
20171021,0.8333333333333334,10.0
20171020,1.0,10.0
20171019,0.6666666666666666,7.0
20171018,0.5,6.5
20171017,0.75,9.5
20171016,0.0,8.0
20171015,0.5,9.0
20171014,0.5,10.0
20171013,1.0,10.0
20171012,0.75,7.25
20171011,0.5,8.666666666666666
20171009,0.75,10.0
20171008,1.0,5.5
20171007,0.875,8.5
