0,1,2
20190104,1.0,10.0
20190103,0.5,9.0
20181224,0.0,7.0
20181221,0.5,7.0
20181201,0.0,1.0
20181128,0.5,8.0
20181124,0.5,9.0
20181115,0.5,1.0
20181106,1.0,7.0
20181016,1.0,10.0
20181013,1.0,10.0
20181009,1.0,10.0
20180923,0.0,1.0
20180904,0.75,10.0
20180824,0.5,8.0
20180813,0.5,10.0
20180810,1.0,10.0
20180806,1.0,6.0
20180801,1.0,10.0
20180727,0.5,10.0
20180715,0.5,8.0
20180711,1.0,10.0
20180709,0.0,1.0
20180705,0.5,6.0
20180608,1.0,1.0
20180517,1.0,10.0
20180421,1.0,8.0
20180420,1.0,10.0
20180415,0.0,10.0
20180411,0.0,6.0
20180325,1.0,10.0
20180323,0.5,8.0
20180320,1.0,10.0
20180315,0.5,7.0
20180311,0.75,9.5
20180307,0.0,9.0
20180301,0.5,10.0
20180218,1.0,8.0
20180216,1.0,8.0
20180214,0.5,10.0
20180213,1.0,6.0
20180201,0.0,6.0
20180128,0.5,7.0
20180127,0.25,8.5
20180119,1.0,10.0
20180118,1.0,10.0
20180113,0.0,8.0
20180112,0.5,7.0
20180111,0.0,7.0
20180107,0.0,1.0
20180102,0.5,7.5
20180101,0.5,7.0
20171231,1.0,9.0
20171229,0.0,7.0
20171221,0.5,10.0
20171216,1.0,10.0
20171215,1.0,10.0
20171210,1.0,8.0
20171202,0.5,9.0
20171028,1.0,10.0
20171020,0.75,8.0
20171016,0.0,5.0
20171009,1.0,7.0
20171004,1.0,10.0
20171003,0.5,8.5
20171001,0.75,9.0
20170930,0.5,9.0
20170929,0.0,8.0
20170917,1.0,10.0
20170916,1.0,10.0
20170910,0.0,1.0
20170902,1.0,10.0
20170830,0.5,10.0
20170824,0.0,2.0
20170821,0.0,6.0
20170818,1.0,10.0
20170815,1.0,10.0
20170807,1.0,8.0
20170806,0.8333333333333334,8.666666666666666
20170804,0.5,10.0
20170731,0.0,1.0
20170708,0.5,7.0
20170707,0.75,8.0
20170705,0.5,5.0
20170702,1.0,10.0
20170701,1.0,8.0
20170619,0.0,8.0
20170617,0.5,8.0
20170613,0.0,6.0
20170612,1.0,10.0
20170607,0.5,7.0
20170604,0.0,10.0
20170603,0.0,4.0
20170528,0.5,9.0
20170523,0.5,10.0
20170521,0.5,7.0
20170517,1.0,9.0
20170514,1.0,7.0
20170513,0.75,8.5
20170506,0.5,8.0
20170505,0.0,1.0
20170503,0.3333333333333333,7.666666666666667
20170502,1.0,8.0
20170430,0.5,7.0
20170429,0.0,10.0
20170425,0.5,7.0
20170424,0.5,6.5
20170412,0.5,6.5
20170407,0.75,4.0
20170405,0.75,7.5
20170403,1.0,10.0
20170402,1.0,10.0
20170401,0.8333333333333334,8.666666666666666
20170329,0.5,8.0
20170324,0.0,8.0
20170323,0.0,8.0
20170321,0.0,5.0
20170320,0.0,3.0
20170319,0.5,6.0
20170316,0.0,1.0
20170315,1.0,8.0
20170314,1.0,8.5
20170313,0.6666666666666666,5.333333333333333
20170312,0.5,10.0
20170311,1.0,8.0
20170310,1.0,10.0
20170305,1.0,8.0
20170304,0.5,7.0
20170303,0.0,8.0
20170302,0.0,1.5
20170301,1.0,10.0
20170228,1.0,8.0
20170227,0.5,10.0
20170226,0.5,6.5
20170225,0.0,8.0
20170224,1.0,8.0
20170223,1.0,7.0
20170222,0.8333333333333334,10.0
20170221,0.6666666666666666,9.333333333333334
20170220,0.5,9.666666666666666
20170219,0.7,7.6
20170218,0.5833333333333334,6.833333333333333
20170217,0.5,9.0
20170216,0.75,7.0
20170215,0.4,7.8
20170214,0.6,7.4
20170213,0.625,8.25
20170212,0.3333333333333333,7.333333333333333
20170211,0.8333333333333334,8.166666666666666
20170210,0.5,7.0
20170209,0.8333333333333334,8.666666666666666
20170208,0.2777777777777778,5.222222222222222
20170207,0.6,7.2
20170206,0.4,6.7
20170205,0.8636363636363636,8.090909090909092
20170204,0.42857142857142855,7.214285714285714
20170203,0.7857142857142857,8.5
20170202,0.6590909090909091,8.045454545454545
20170201,0.5666666666666667,7.133333333333334
20170131,0.5277777777777778,7.25
20170130,0.6694915254237288,7.728813559322034
20170129,0.7192982456140351,8.175438596491228
20170128,0.7346938775510204,7.857142857142857
20170127,0.7264150943396226,8.584905660377359
20170126,0.7066666666666667,8.68
20170125,0.7628571428571429,9.051428571428572
