0,1,2,3
20190113,0.5,7.5,2
20190112,0.5,6.0,1
20190110,0.0,3.0,1
20190109,0.0,5.0,2
20190108,0.25,1.5,2
20190107,0.0,1.0,1
20190106,0.625,7.75,4
20190105,0.0,9.0,1
20190104,1.0,10.0,2
20190103,0.5,9.0,2
20190102,0.0,7.5,2
20190101,0.0,6.0,1
20181230,0.0,6.0,1
20181229,0.0,10.0,1
20181228,0.0,8.0,2
20181227,0.0,1.0,1
20181226,0.25,4.5,2
20181225,0.3,5.0,5
20181224,0.25,7.5,2
20181223,1.0,10.0,1
20181222,1.0,10.0,1
20181221,1.0,10.0,1
20181219,0.0,3.0,1
20181217,0.0,1.5,2
20181216,0.5,1.0,1
20181215,0.0,4.0,1
20181214,1.0,8.0,1
20181206,0.25,8.0,2
20181205,0.75,10.0,2
20181204,0.5,7.0,1
20181203,0.5,10.0,1
20181202,0.5,2.0,1
20181128,0.0,10.0,1
20181118,1.0,1.0,1
20181108,0.25,5.5,2
20181106,1.0,6.0,1
20181103,0.0,2.0,1
20181031,0.0,1.0,1
20181030,0.5,3.0,1
20181027,0.75,6.0,2
20181026,0.0,2.0,1
20181025,0.5,8.0,1
20181022,0.0,5.0,2
20181021,0.0,5.5,2
20181020,0.0,3.0,1
20181011,0.6666666666666666,2.3333333333333335,3
20180930,0.0,1.0,1
20180928,0.0,8.0,1
20180924,0.0,7.0,1
20180923,0.0,1.0,1
20180919,0.5,4.5,2
20180913,1.0,8.0,1
20180910,0.0,7.0,1
20180905,0.5,6.0,1
20180904,0.0,7.0,1
20180902,1.0,7.0,1
20180831,1.0,10.0,1
20180830,0.5,6.0,1
20180827,0.5,8.0,1
20180821,0.0,6.0,1
20180818,0.5,4.0,1
20180816,0.5,4.0,1
20180815,0.0,1.0,1
20180814,0.5,10.0,1
20180812,1.0,10.0,1
20180809,1.0,4.0,1
20180806,0.0,8.0,1
20180805,0.25,2.5,2
20180804,0.25,4.5,2
20180802,0.25,3.0,2
20180729,1.0,6.0,1
20180726,0.0,2.5,2
20180725,0.5,7.5,2
20180724,0.5,5.666666666666667,3
20180723,0.0,4.5,2
20180722,0.0,7.0,1
20180718,0.0,8.0,1
20180717,0.0,7.0,2
20180716,0.6666666666666666,6.333333333333333,3
20180715,0.0,6.0,1
20180714,0.0,4.0,1
20180709,0.0,2.3333333333333335,3
20180706,0.0,5.0,1
20180704,0.25,5.0,2
20180702,0.5,2.0,1
20180630,0.5,7.0,1
20180627,0.75,7.5,2
20180624,0.75,5.0,2
20180623,0.75,4.0,2
20180622,0.0,2.0,2
20180621,0.0,8.0,1
20180618,0.16666666666666666,6.0,3
20180616,0.5,5.0,1
20180614,0.7,7.8,5
20180613,0.0,5.0,1
20180612,0.0,2.0,1
20180611,0.0,1.0,1
20180609,0.0,6.0,1
20180608,0.5,8.0,1
20180607,0.25,6.0,2
20180606,0.0,1.0,1
20180604,1.0,6.0,1
20180603,0.5,7.0,2
20180602,0.0,10.0,1
20180531,0.0,1.0,1
20180530,1.0,6.5,2
20180527,0.16666666666666666,4.0,3
20180526,0.25,5.5,2
20180525,0.5,6.5,2
20180524,0.5,3.0,3
20180522,0.25,4.0,2
20180521,0.5,7.333333333333333,3
20180519,1.0,8.0,1
20180518,0.5,4.5,2
20180517,0.6666666666666666,5.666666666666667,3
20180516,0.5,7.0,5
20180515,0.6666666666666666,4.666666666666667,3
20180514,0.5,7.5,2
20180513,0.3333333333333333,5.0,3
20180512,0.0,5.0,1
20180511,0.16666666666666666,3.3333333333333335,3
20180510,0.4,5.4,5
20180509,0.625,6.25,4
20180508,0.25,9.0,2
20180507,0.5,3.3333333333333335,3
20180506,0.3333333333333333,7.0,3
20180505,0.0,7.0,2
20180504,0.3333333333333333,5.833333333333333,6
20180503,0.0,6.5,2
20180502,0.6666666666666666,1.3333333333333333,3
20180501,1.0,10.0,1
20180430,0.5,7.0,5
20180429,0.5,8.666666666666666,3
20180428,0.5,5.25,4
20180427,0.25,6.0,4
20180426,0.16666666666666666,5.0,3
20180425,0.5833333333333334,5.833333333333333,6
20180424,0.25,6.5,4
20180423,1.0,8.0,1
20180422,0.0,1.5,2
20180421,1.0,9.0,2
20180420,0.5,7.0,1
20180419,0.0,4.0,1
20180418,1.0,6.0,1
20180417,0.6666666666666666,7.0,3
20180416,0.8333333333333334,8.333333333333334,3
20180415,0.0,3.0,1
20180414,0.25,7.5,2
20180412,0.5,5.0,1
20180411,0.0,2.0,1
20180409,0.5,5.0,3
20180408,0.0,4.0,1
20180407,1.0,3.0,1
20180403,1.0,8.0,1
20180402,0.6666666666666666,8.0,3
20180331,0.5,6.333333333333333,6
20180330,0.5,1.0,1
20180329,0.0,7.0,1
20180328,0.625,6.25,4
20180327,0.5,6.0,1
20180326,0.0,6.0,1
20180325,0.125,5.0,4
20180324,0.875,7.0,4
20180323,0.5,5.0,2
20180322,0.5,7.0,3
20180321,0.0,2.0,1
20180320,0.5,6.0,1
20180319,0.4,6.8,5
20180318,0.0,4.5,2
20180317,0.4375,6.625,8
20180316,0.25,6.5,2
20180315,0.625,7.75,4
20180314,0.0,8.0,2
20180313,0.0,6.5,2
20180312,0.0,1.0,1
20180311,0.0,7.166666666666667,6
20180310,0.75,3.0,4
20180309,0.0,6.0,2
20180308,0.75,8.0,2
20180307,0.3333333333333333,7.333333333333333,3
20180306,0.4166666666666667,7.5,6
20180305,0.5,7.5,2
20180304,0.6,5.6,5
20180303,0.4,6.2,5
20180302,0.6666666666666666,4.333333333333333,3
20180301,0.3333333333333333,5.5,6
20180228,0.5,7.5,6
20180227,0.25,5.833333333333333,6
20180226,0.5,6.8,5
20180225,0.25,8.5,6
20180224,0.0,4.5,4
20180223,0.5,8.0,3
20180222,0.5,5.25,4
20180221,0.16666666666666666,7.666666666666667,3
20180220,0.16666666666666666,7.666666666666667,3
20180219,0.42857142857142855,6.142857142857143,7
20180218,0.3333333333333333,6.0,9
20180217,0.7142857142857143,8.285714285714286,7
20180216,0.25,7.5,8
20180215,0.35,5.6,10
20180214,0.5,7.0,5
20180213,0.625,6.5,4
20180212,0.6666666666666666,7.222222222222222,9
20180211,0.3333333333333333,3.0,3
20180210,0.0,2.6666666666666665,3
20180209,0.6666666666666666,7.333333333333333,3
20180208,0.4,5.8,5
20180207,0.25,7.0,4
20180206,0.125,4.25,4
20180205,0.0,2.0,1
20180204,0.0,5.0,2
20180203,0.46153846153846156,7.076923076923077,13
20180202,0.375,2.25,4
20180201,0.0,2.0,2
20180130,0.5,7.75,4
20180129,0.6666666666666666,6.333333333333333,3
20180128,0.5625,6.125,8
20180127,0.375,6.25,4
20180126,0.625,5.0,4
20180125,0.6666666666666666,6.333333333333333,3
20180124,0.2,5.8,5
20180123,0.6666666666666666,8.666666666666666,3
20180122,0.6,7.4,5
20180121,0.5,6.5,6
20180120,0.6666666666666666,8.166666666666666,6
20180119,0.375,8.0,4
20180118,0.4,7.4,5
20180117,0.5833333333333334,7.0,6
20180116,0.3125,5.0,8
20180115,0.5,5.571428571428571,7
20180114,0.5625,6.25,8
20180113,0.5555555555555556,7.777777777777778,9
20180112,0.4642857142857143,7.642857142857143,14
20180111,0.65,7.6,10
20180110,0.8333333333333334,7.666666666666667,3
20180109,0.5833333333333334,6.916666666666667,12
20180108,0.5,5.0,3
20180107,0.5625,6.25,8
20180106,0.4117647058823529,6.117647058823529,17
20180105,0.375,6.875,8
20180104,0.6,6.3,10
20180103,0.47368421052631576,6.684210526315789,19
20180102,0.5588235294117647,7.117647058823529,17
20180101,0.3448275862068966,6.862068965517241,29
20171231,0.5357142857142857,6.714285714285714,14
20171230,0.3684210526315789,6.0,19
20171229,0.3333333333333333,5.916666666666667,24
20171228,0.38636363636363635,6.7272727272727275,22
20171227,0.46153846153846156,6.884615384615385,26
20171226,0.40476190476190477,6.285714285714286,42
20171225,0.39655172413793105,6.086206896551724,58
20171224,0.35,6.5,70
20171223,0.44886363636363635,6.534090909090909,88
20171222,0.4473684210526316,6.105263157894737,38
20171221,0.7142857142857143,8.857142857142858,7
20171220,0.5454545454545454,7.545454545454546,11
20171219,0.6818181818181818,5.090909090909091,11
20171218,0.6428571428571429,6.857142857142857,14
20171217,0.5652173913043478,6.565217391304348,23
20171216,0.3958333333333333,5.916666666666667,24
20171215,0.6136363636363636,7.5,22
20171214,0.3,6.666666666666667,15
20171213,0.3333333333333333,7.083333333333333,12
20171212,0.7272727272727273,8.090909090909092,11
20171211,0.7,7.9,20
20171210,0.5576923076923077,7.1923076923076925,26
20171209,0.7307692307692307,8.076923076923077,26
20171208,0.6875,7.875,32
20171207,0.525,6.95,20
20171206,0.5454545454545454,6.9393939393939394,33
20171205,0.546875,7.1875,32
20171204,0.6078431372549019,6.96078431372549,51
20171203,0.5851063829787234,7.4787234042553195,94
20171202,0.5510204081632653,7.285714285714286,98
20171201,0.6044776119402985,7.1940298507462686,67
20171130,0.5909090909090909,7.054545454545455,110
20171129,0.6037735849056604,7.7075471698113205,106
20171128,0.6700507614213198,8.431472081218274,197
20171127,0.5792349726775956,7.770491803278689,183
20171126,0.6735015772870663,7.8801261829652995,317
20171125,0.7024691358024692,8.241975308641976,405
20171124,0.6623931623931624,8.290598290598291,234
20171123,0.581858407079646,7.712389380530974,226
20171122,0.5588235294117647,7.46218487394958,238
20171121,0.7005649717514124,8.372881355932204,531
20171120,0.6050359712230216,7.8302158273381295,695
20171119,0.6214821763602252,7.8883677298311445,1066
20171118,0.6491966335118592,8.12318286151492,1307
20171117,0.6288659793814433,8.083411433926898,1067
20171116,0.5683579985905567,7.916138125440451,1419
20171115,0.5664852255054432,8.083203732503888,1286
