0,1,2
20190111,0.0,2.0
20190108,0.0,4.0
20181230,0.5,5.0
20181207,0.5,10.0
20181130,1.0,5.0
20181103,1.0,10.0
20181101,0.0,5.0
20181021,0.5,8.0
20181009,1.0,1.0
20181006,1.0,2.0
20181004,1.0,10.0
20181003,0.5,8.0
20180916,0.0,2.0
20180915,1.0,9.0
20180909,0.0,1.0
20180901,1.0,6.0
20180830,1.0,4.0
20180824,0.5,7.0
20180810,0.0,4.0
20180804,0.0,5.0
20180803,0.0,9.0
20180730,0.0,5.0
20180717,0.0,2.0
20180630,0.75,5.5
20180629,0.0,6.0
20180614,0.0,5.0
20180525,1.0,6.0
20180509,0.0,2.0
20180507,1.0,10.0
20180502,0.0,2.0
20180425,0.0,6.0
20180416,0.5,7.0
20180412,0.0,6.0
20180407,0.0,8.0
20180404,0.5,6.666666666666667
20180331,0.5,6.0
20180324,1.0,10.0
20180310,0.5,5.0
20180307,0.0,6.0
20180305,0.5,10.0
20180303,0.5,1.0
20180302,0.5,5.5
20180227,0.0,6.0
20180223,1.0,8.0
20180218,0.5,5.0
20180216,0.0,1.0
20180212,0.5,8.0
20180207,1.0,10.0
20180131,1.0,1.0
20180127,0.0,3.0
20180124,0.0,6.0
20180117,1.0,9.0
20180104,1.0,3.0
20180101,0.5,10.0
20171226,0.0,1.0
20171220,0.0,6.0
20171217,0.5,10.0
20171209,1.0,10.0
20171205,0.0,1.0
20171129,1.0,9.0
20171121,0.5,9.0
20171118,0.5,9.0
20171114,0.0,1.0
20171108,0.5,9.0
20171107,0.5,8.0
20171103,1.0,9.0
20171102,0.0,5.0
20171030,1.0,7.0
20171029,0.5,6.0
20171027,0.0,1.0
20171025,1.0,10.0
20171024,0.5,1.0
20171023,0.0,5.0
20171020,0.0,3.0
20171019,0.5,7.0
20171016,1.0,2.0
20171014,0.8333333333333334,8.0
20171010,1.0,10.0
20171007,0.5,4.0
20171004,1.0,9.0
20171003,0.0,2.0
20171001,1.0,10.0
20170930,0.0,2.0
20170926,0.0,9.0
20170925,0.0,1.0
20170923,0.0,1.0
20170922,0.0,6.0
20170918,0.0,8.0
20170917,0.0,1.0
20170916,0.25,5.5
20170911,0.5,4.0
20170907,0.5,8.0
20170906,0.0,1.0
20170903,0.5,6.5
20170901,1.0,9.0
20170830,0.5,7.0
20170829,1.0,7.5
20170828,0.6666666666666666,8.333333333333334
20170827,1.0,9.0
20170826,0.5,6.0
20170825,0.5,1.0
20170824,1.0,1.0
20170823,0.16666666666666666,5.0
20170821,1.0,5.0
20170820,0.0,5.0
20170819,0.5,8.0
20170818,0.0,5.0
20170817,0.6666666666666666,6.333333333333333
20170813,0.0,1.0
20170812,0.75,6.5
20170811,1.0,10.0
20170808,0.3333333333333333,5.333333333333333
20170807,0.5,6.0
20170806,0.5,8.0
20170804,0.5,4.5
20170803,0.5,7.0
20170802,0.125,3.75
20170801,0.25,8.0
20170731,0.3333333333333333,3.3333333333333335
20170730,0.6666666666666666,4.333333333333333
20170729,0.0,8.0
20170728,0.5,4.75
20170727,0.0,8.0
20170725,0.5,7.0
20170723,0.0,6.0
20170722,0.6666666666666666,9.333333333333334
20170721,0.0,5.5
20170720,1.0,8.0
20170718,0.25,5.0
20170717,0.25,6.0
20170716,0.25,3.5
20170713,0.5,9.0
20170710,0.16666666666666666,4.0
20170709,1.0,9.0
20170705,1.0,8.0
20170704,0.5,6.25
20170703,0.5,4.333333333333333
20170702,0.6666666666666666,6.666666666666667
20170630,0.25,5.0
20170629,0.5,5.666666666666667
20170628,0.5,8.5
20170627,0.25,7.0
20170626,1.0,8.0
20170625,0.25,4.0
20170624,0.25,7.5
20170623,0.75,5.5
20170622,0.5,6.0
20170620,0.25,8.0
20170619,0.3333333333333333,2.3333333333333335
20170618,0.4166666666666667,5.5
20170617,0.5,8.5
20170616,0.5,2.0
20170615,0.25,3.0
20170614,0.75,6.5
20170613,0.0,3.5
20170612,0.16666666666666666,8.333333333333334
20170611,0.625,7.25
20170610,0.0,1.0
20170609,0.0,5.0
20170608,0.3333333333333333,5.666666666666667
20170607,0.4444444444444444,5.0
20170606,0.3333333333333333,7.888888888888889
20170605,0.6,4.4
20170604,0.1875,4.375
20170603,0.25,5.0
20170602,0.36363636363636365,5.0
20170601,0.3,4.7
20170531,0.375,6.0
20170530,0.43333333333333335,6.6
20170529,0.30952380952380953,4.904761904761905
20170528,1.0,8.5
20170527,1.0,10.0
20170526,0.25,3.0
20170525,1.0,8.0
20170524,0.5,5.25
20170523,0.0,1.0
20170519,1.0,8.0
20170513,1.0,10.0
20170510,0.0,3.5
20170509,0.5,10.0
20170507,0.5,5.0
20170503,0.0,10.0
20170430,0.5,10.0
20170425,0.5,5.5
20170424,0.5,9.0
20170422,0.0,5.0
20170421,0.5,1.0
20170418,0.0,1.0
20170417,0.0,2.0
20170415,0.75,7.0
20170413,1.0,10.0
20170411,0.5,6.0
20170407,1.0,8.0
20170405,0.5,3.0
20170402,1.0,9.0
20170329,1.0,6.0
20170325,0.0,6.0
20170323,0.5,1.0
20170322,0.3333333333333333,5.333333333333333
20170319,0.0,2.5
20170318,0.5,4.5
20170317,0.25,6.5
20170316,0.5,5.5
20170315,0.5,5.0
20170314,0.3333333333333333,8.0
20170313,0.25,9.0
20170312,1.0,9.0
20170310,0.5,5.0
20170309,1.0,6.0
20170308,0.625,4.25
20170307,0.6666666666666666,8.333333333333334
20170306,0.5,7.5
20170305,0.6,7.6
20170304,0.5,5.333333333333333
20170303,0.375,5.125
20170302,0.5,6.5
20170301,0.53125,6.875
20170228,0.8181818181818182,8.636363636363637
20170227,0.6764705882352942,7.352941176470588
20170226,0.25,4.928571428571429
20170225,0.46,5.96
20170224,0.6136363636363636,7.2272727272727275
20170223,0.5357142857142857,6.25
20170222,0.6302083333333334,7.5
20170221,0.5,5.443037974683544
20170220,0.43434343434343436,6.292929292929293
20170219,0.62248322147651,7.429530201342282
20170218,0.6403508771929824,7.6
20170217,0.6091954022988506,7.379310344827586
20170216,0.56006006006006,7.312312312312312
20170215,0.666955017301038,8.690311418685122
