0,1,2
20190106,0.5,4.0
20190102,0.25,7.5
20181228,1.0,10.0
20181226,0.0,8.0
20181218,0.5,1.0
20181215,0.5,7.0
20181207,1.0,8.0
20181201,1.0,8.0
20181125,0.5,10.0
20181123,1.0,10.0
20181120,1.0,10.0
20181119,0.75,9.0
20181115,0.0,1.0
20181107,0.5,5.0
20181104,0.0,6.0
20181101,0.5,7.0
20181026,1.0,8.0
20181023,1.0,10.0
20181015,1.0,4.0
20181003,0.0,3.0
20180927,1.0,10.0
20180924,0.5,10.0
20180919,0.0,1.0
20180916,1.0,9.0
20180912,1.0,10.0
20180911,1.0,10.0
20180910,0.0,10.0
20180901,1.0,10.0
20180831,1.0,9.0
20180829,1.0,8.0
20180828,1.0,4.0
20180827,1.0,5.0
20180825,1.0,10.0
20180822,1.0,10.0
20180821,1.0,7.0
20180820,0.0,7.0
20180819,0.0,7.0
20180817,1.0,9.0
20180816,1.0,10.0
20180810,1.0,10.0
20180806,0.5,7.0
20180805,0.5,10.0
20180802,0.5,7.0
20180801,0.25,7.5
20180726,0.0,7.0
20180725,1.0,9.0
20180724,1.0,10.0
20180721,1.0,10.0
20180718,1.0,10.0
20180717,1.0,9.0
20180714,0.5,10.0
20180713,0.25,5.0
20180706,0.5,10.0
20180629,0.0,6.0
20180627,0.0,4.0
20180626,0.0,5.5
20180624,1.0,8.333333333333334
20180623,1.0,8.5
20180621,1.0,10.0
20180619,1.0,10.0
20180618,0.0,10.0
20180617,1.0,10.0
20180607,0.0,6.0
20180530,0.0,5.0
20180529,0.0,4.0
20180527,1.0,7.0
20180526,1.0,8.0
20180524,0.0,6.0
20180523,1.0,7.0
20180522,1.0,9.5
20180520,1.0,10.0
20180519,0.5,6.0
20180513,0.5,8.0
20180512,0.0,8.0
20180511,0.0,2.0
20180510,1.0,10.0
20180507,0.0,5.0
20180505,0.6666666666666666,6.666666666666667
20180427,0.5,10.0
20180426,1.0,10.0
20180422,1.0,10.0
20180420,1.0,6.0
20180419,1.0,8.0
20180413,0.25,4.5
20180410,1.0,10.0
20180409,0.5,6.0
20180330,0.5,6.0
20180326,0.0,1.0
20180321,1.0,10.0
20180306,0.0,5.0
20180302,0.75,6.0
20180228,1.0,10.0
20180226,0.5,10.0
20180221,1.0,9.0
20180220,0.0,7.0
20180218,1.0,9.0
20180217,0.75,10.0
20180215,0.75,10.0
20180213,0.75,9.0
20180207,1.0,10.0
20180130,0.5,8.0
20180129,1.0,10.0
20180126,0.0,6.5
20180125,0.5,10.0
20180124,1.0,10.0
20180121,0.5,7.5
20180119,0.5,10.0
20180116,1.0,10.0
20180115,0.5,6.5
20180114,0.0,6.0
20180110,1.0,10.0
20180107,0.5,7.0
20180106,0.0,1.0
20180105,0.75,9.5
20180104,0.5,6.0
20171229,1.0,8.0
20171228,0.5,7.5
20171227,1.0,10.0
20171225,0.5,9.0
20171223,0.0,4.0
20171222,0.5,8.0
20171220,0.75,10.0
20171218,1.0,10.0
20171217,1.0,9.0
20171216,0.0,7.0
20171215,0.75,5.5
20171212,0.0,5.0
20171210,0.3333333333333333,6.666666666666667
20171209,0.5,7.0
20171208,1.0,10.0
20171207,0.0,2.0
20171204,0.25,4.5
20171202,0.6666666666666666,8.0
20171201,1.0,9.0
20171130,0.5,8.666666666666666
20171128,1.0,10.0
20171127,1.0,10.0
20171126,1.0,10.0
20171125,0.5,9.0
20171123,1.0,9.0
20171122,0.5,8.333333333333334
20171121,1.0,10.0
20171120,1.0,9.0
20171119,0.75,7.0
20171118,0.6428571428571429,7.857142857142857
20171117,0.8333333333333334,7.333333333333333
20171116,1.0,8.0
20171115,0.8,7.4
20171114,0.16666666666666666,7.0
20171113,0.5,8.75
20171112,0.625,8.25
20171111,0.3333333333333333,7.333333333333333
20171110,1.0,9.0
20171109,0.75,9.0
20171108,0.3333333333333333,9.0
20171107,0.25,5.5
20171106,0.0,9.0
20171105,0.9,8.2
20171104,1.0,9.0
20171103,1.0,10.0
20171102,0.75,9.0
20171101,0.7142857142857143,8.0
20171031,1.0,8.0
20171030,0.625,6.0
20171029,0.2,4.6
20171028,0.4166666666666667,6.166666666666667
20171027,0.625,8.0
20171026,0.6,7.0
20171025,0.5,8.0
20171024,1.0,10.0
20171022,0.625,7.5
20171021,0.625,7.0
20171020,0.75,8.5
20171019,0.7142857142857143,8.714285714285714
20171018,1.0,10.0
20171017,0.0,7.0
20171016,1.0,10.0
20171015,0.5,9.0
20171014,0.6,9.6
20171013,0.5,7.625
20171012,0.7,8.6
20171011,0.375,5.5
20171010,0.5,7.888888888888889
20171009,0.4375,7.375
20171008,0.6923076923076923,7.384615384615385
20171007,0.7857142857142857,9.428571428571429
20171006,0.6,8.4
20171005,0.75,7.714285714285714
20171004,0.7857142857142857,7.714285714285714
20171003,0.5882352941176471,7.705882352941177
20171002,0.6,7.4
20171001,0.7222222222222222,7.777777777777778
20170930,0.5454545454545454,7.2727272727272725
20170929,0.5,7.333333333333333
20170928,0.7,7.4
20170927,0.7142857142857143,8.857142857142858
20170926,0.625,8.0
20170925,0.5909090909090909,7.909090909090909
20170924,0.85,8.6
20170923,0.5,8.333333333333334
20170922,0.8,6.2
20170921,1.0,7.25
20170920,0.375,7.75
20170919,0.7222222222222222,9.0
