0,1,2,3
20190112,0.5,10.0,1
20190110,1.0,10.0,1
20190106,0.5,6.0,1
20190105,0.5,10.0,1
20181230,1.0,10.0,1
20181228,1.0,1.0,1
20181227,0.75,5.5,2
20181219,1.0,10.0,1
20181218,0.25,5.5,2
20181215,1.0,10.0,1
20181208,0.5,10.0,1
20181206,0.0,2.0,1
20181201,1.0,10.0,1
20181128,0.5,10.0,1
20181123,0.25,7.0,2
20181030,0.5,1.0,2
20181012,0.5,10.0,1
20180923,0.5,7.5,2
20180911,0.0,1.0,1
20180831,1.0,10.0,1
20180817,0.5,7.0,1
20180813,1.0,10.0,1
20180808,0.5,4.0,1
20180726,0.0,1.0,1
20180723,1.0,9.0,1
20180717,0.0,1.0,1
20180715,0.0,1.0,1
20180710,0.5,1.0,1
20180708,1.0,10.0,1
20180618,1.0,10.0,1
20180524,0.0,5.5,2
20180501,0.0,1.0,1
20180329,0.0,9.0,1
20180325,1.0,1.0,1
20180323,0.0,5.0,1
20180318,0.0,2.0,1
20180317,1.0,10.0,2
20180316,0.75,5.5,2
20180313,1.0,10.0,1
20180303,1.0,10.0,1
20180226,1.0,9.0,1
20180219,0.0,2.0,1
20180218,0.0,1.0,1
20180217,0.5,6.0,1
20180210,0.3333333333333333,6.333333333333333,3
20180203,0.5,8.0,2
20180131,0.0,6.0,1
20180126,1.0,7.0,1
20180119,1.0,10.0,1
20180118,1.0,9.5,2
20180117,0.8333333333333334,7.333333333333333,3
20180115,1.0,10.0,1
20180114,0.0,1.0,1
20180112,1.0,10.0,1
20180111,1.0,9.0,1
20180109,0.5,9.0,1
20180103,0.0,1.0,1
20180102,0.6666666666666666,9.0,3
20171231,0.5,5.5,2
20171230,0.5833333333333334,8.333333333333334,6
20171229,0.4166666666666667,5.666666666666667,6
20171228,0.5294117647058824,3.9411764705882355,17
20171226,0.25,8.5,2
20171225,0.0,6.0,1
20171223,0.5,6.0,1
20171221,1.0,10.0,1
20171219,0.5,4.0,1
20171218,0.5,6.0,1
20171217,0.75,8.0,2
20171216,1.0,10.0,3
20171215,0.0,1.0,1
20171214,0.0,1.0,1
20171213,0.3,3.2,5
20171212,1.0,8.75,4
20171211,0.8,8.4,5
20171210,1.0,10.0,5
20171209,0.5,7.571428571428571,7
20171208,0.8333333333333334,9.166666666666666,12
20171207,0.4375,6.75,8
