0,1,2,3
20190107,0.0,7.0,1
20190106,0.0,1.0,1
20190103,0.0,8.0,1
20190101,0.0,6.0,1
20181230,0.5,7.5,2
20181229,1.0,9.0,1
20181225,0.0,5.0,1
20181217,1.0,8.0,1
20181216,1.0,9.0,1
20181215,0.75,9.0,2
20181209,0.0,7.0,1
20181202,1.0,8.0,1
20181201,0.5,8.0,1
20181130,1.0,10.0,1
20181125,1.0,8.0,1
20181124,0.0,5.0,2
20181123,0.0,6.0,1
20181119,0.0,8.0,1
20181118,1.0,9.0,1
20181116,1.0,8.0,1
20181115,0.0,6.0,1
20181111,0.5,8.0,2
20181105,0.25,8.5,2
20181104,1.0,9.0,1
20181101,0.0,2.0,1
20181027,0.5,5.5,2
20181024,0.0,5.0,1
20181017,1.0,10.0,1
20181013,1.0,6.0,1
20181012,0.0,2.0,1
20181011,1.0,5.0,1
20181009,1.0,10.0,1
20181005,1.0,8.0,1
20181001,0.5,10.0,1
20180930,1.0,10.0,1
20180924,0.0,7.0,1
20180923,1.0,10.0,1
20180922,1.0,7.0,1
20180917,1.0,10.0,1
20180910,1.0,10.0,1
20180904,1.0,9.0,1
20180901,0.5,10.0,1
20180825,1.0,10.0,1
20180821,0.5,7.0,1
20180820,1.0,10.0,2
20180814,0.5,7.0,1
20180813,0.0,7.0,1
20180810,1.0,10.0,1
20180809,1.0,8.0,1
20180804,0.0,4.0,1
20180802,1.0,8.0,1
20180731,0.75,8.0,2
20180730,0.5,8.0,1
20180729,0.0,10.0,1
20180726,0.0,6.0,1
20180725,0.5,5.0,1
20180722,0.5,5.5,2
20180717,0.5,10.0,1
20180714,1.0,9.0,2
20180712,0.0,4.0,1
20180708,1.0,10.0,1
20180707,0.5,7.5,2
20180706,1.0,9.0,1
20180705,1.0,10.0,1
20180701,0.5,4.0,1
20180629,1.0,9.0,1
20180627,0.5,7.0,1
20180626,1.0,1.0,1
20180625,0.75,8.5,2
20180624,1.0,10.0,1
20180623,0.5,8.0,1
20180622,0.75,7.5,2
20180618,0.0,7.0,1
20180616,0.5,1.0,1
20180614,0.0,6.0,2
20180607,0.75,5.5,2
20180604,1.0,8.0,1
20180603,0.5,7.5,4
20180601,0.75,6.5,2
20180531,1.0,10.0,1
20180530,1.0,10.0,1
20180528,0.5,5.5,2
20180526,0.0,5.0,1
20180522,0.5,10.0,1
20180521,1.0,10.0,1
20180520,0.6666666666666666,8.333333333333334,3
20180519,1.0,7.5,2
20180516,0.5,6.333333333333333,3
20180515,0.5,8.0,1
20180513,1.0,9.0,1
20180512,0.0,8.0,1
20180511,0.0,6.0,1
20180508,0.5,2.0,1
20180507,0.0,4.0,2
20180506,1.0,8.75,4
20180505,1.0,1.0,1
20180504,1.0,8.0,1
